timestamp,AAVE,ADA,BTC,DOGE,ETH,SOL
2023-04-13 18:00:00+00:00,1,1,0,1,1,1
2023-04-13 21:00:00+00:00,1,1,0,1,1,1
2023-04-14 03:00:00+00:00,1,1,0,1,1,1
2023-04-15 21:00:00+00:00,1,1,0,1,1,1
2023-04-16 09:00:00+00:00,1,1,0,1,0,1
2023-04-17 06:00:00+00:00,0,1,0,1,0,1
2023-04-17 09:00:00+00:00,0,0,0,1,0,1
2023-04-19 09:00:00+00:00,0,0,0,1,0,1
2023-04-19 12:00:00+00:00,0,0,0,1,0,1
2023-04-19 18:00:00+00:00,0,0,0,0,0,1
2023-04-26 15:00:00+00:00,0,1,0,0,0,0
2023-04-26 21:00:00+00:00,0,1,0,0,0,0
2023-04-28 18:00:00+00:00,0,1,0,0,0,0
2023-04-29 21:00:00+00:00,0,1,0,0,0,0
2023-04-30 09:00:00+00:00,0,0,0,0,0,1
2023-05-01 00:00:00+00:00,0,0,0,0,0,1
2023-05-01 18:00:00+00:00,0,0,0,0,0,1
2023-05-03 21:00:00+00:00,1,0,0,0,0,0
2023-05-04 21:00:00+00:00,1,0,0,0,1,0
2023-05-05 18:00:00+00:00,1,0,0,0,1,0
2023-05-06 18:00:00+00:00,1,0,0,0,1,0
2023-05-07 06:00:00+00:00,0,0,0,0,1,0
2023-05-18 03:00:00+00:00,0,0,0,1,0,0
2023-05-18 12:00:00+00:00,1,0,1,1,0,0
2023-05-19 03:00:00+00:00,1,0,1,1,0,0
2023-05-19 06:00:00+00:00,1,0,1,1,0,0
2023-05-19 18:00:00+00:00,1,0,0,1,0,0
2023-05-21 18:00:00+00:00,0,0,0,1,0,0
2023-05-23 09:00:00+00:00,0,0,1,0,0,0
2023-05-23 15:00:00+00:00,0,0,1,0,1,0
2023-05-24 18:00:00+00:00,0,0,1,0,1,0
2023-05-26 15:00:00+00:00,0,0,0,0,1,0
2023-05-26 21:00:00+00:00,1,0,0,0,1,0
2023-05-28 03:00:00+00:00,1,1,0,0,1,0
2023-05-28 06:00:00+00:00,1,1,0,0,1,1
2023-05-28 12:00:00+00:00,1,1,1,0,1,1
2023-05-28 18:00:00+00:00,1,1,1,1,1,1
2023-05-29 00:00:00+00:00,1,1,1,1,1,1
2023-05-30 09:00:00+00:00,1,1,1,1,1,1
2023-05-31 03:00:00+00:00,0,1,1,1,1,1
2023-05-31 06:00:00+00:00,0,1,1,1,0,1
2023-05-31 09:00:00+00:00,0,1,0,1,0,1
2023-06-01 09:00:00+00:00,0,1,0,0,0,1
2023-06-02 21:00:00+00:00,0,0,1,0,0,1
2023-06-05 18:00:00+00:00,0,0,1,0,0,1
2023-06-06 03:00:00+00:00,0,0,0,0,0,1
2023-06-07 06:00:00+00:00,0,0,0,0,1,0
2023-06-09 03:00:00+00:00,0,0,0,0,1,0
2023-06-13 00:00:00+00:00,1,0,0,0,0,0
2023-06-15 00:00:00+00:00,1,0,0,0,0,0
2023-06-15 06:00:00+00:00,1,0,0,0,0,0
2023-06-16 21:00:00+00:00,0,0,0,0,1,0
2023-06-17 00:00:00+00:00,0,0,0,0,1,0
2023-06-17 06:00:00+00:00,1,0,0,0,1,0
2023-06-19 06:00:00+00:00,1,0,0,0,1,0
2023-06-20 15:00:00+00:00,1,0,0,0,0,0
2023-06-21 03:00:00+00:00,1,0,0,0,0,0
2023-06-21 15:00:00+00:00,1,0,0,0,1,0
2023-06-21 18:00:00+00:00,1,0,0,0,1,0
2023-06-22 00:00:00+00:00,1,0,0,1,1,0
2023-06-22 03:00:00+00:00,1,0,0,1,1,0
2023-06-22 06:00:00+00:00,1,1,0,1,1,0
2023-06-23 12:00:00+00:00,1,1,0,1,1,0
2023-06-23 15:00:00+00:00,1,1,0,1,0,0
2023-06-23 18:00:00+00:00,0,1,0,1,0,1
2023-06-25 03:00:00+00:00,1,1,0,1,0,1
2023-06-25 09:00:00+00:00,1,1,0,1,0,1
2023-06-25 15:00:00+00:00,1,1,0,1,0,1
2023-06-26 18:00:00+00:00,1,1,0,0,0,1
2023-06-26 21:00:00+00:00,1,1,0,0,0,0
2023-06-28 03:00:00+00:00,0,1,0,0,0,0
2023-06-30 00:00:00+00:00,0,0,0,0,0,1
2023-06-30 18:00:00+00:00,0,0,0,0,0,1
2023-06-30 21:00:00+00:00,0,0,0,0,0,1
2023-07-01 03:00:00+00:00,0,0,0,1,0,1
2023-07-02 00:00:00+00:00,0,0,0,1,1,1
2023-07-03 09:00:00+00:00,0,1,0,1,1,1
2023-07-04 15:00:00+00:00,0,1,0,1,1,1
2023-07-05 00:00:00+00:00,0,1,0,0,1,1
2023-07-05 12:00:00+00:00,0,1,0,0,0,1
2023-07-05 21:00:00+00:00,0,1,0,0,0,1
2023-07-07 09:00:00+00:00,0,1,0,0,0,0
2023-07-07 21:00:00+00:00,0,0,0,0,0,1
2023-07-10 12:00:00+00:00,0,0,0,0,0,1
2023-07-11 15:00:00+00:00,0,0,1,0,0,0
2023-07-13 18:00:00+00:00,0,1,1,1,1,1
2023-07-13 21:00:00+00:00,0,1,1,1,1,1
2023-07-14 03:00:00+00:00,0,1,1,1,1,1
2023-07-14 06:00:00+00:00,1,1,1,1,1,1
2023-07-14 18:00:00+00:00,1,1,1,1,1,1
2023-07-14 21:00:00+00:00,1,1,1,1,1,1
2023-07-15 09:00:00+00:00,1,1,1,1,1,1
2023-07-15 12:00:00+00:00,1,1,1,1,1,1
2023-07-15 18:00:00+00:00,1,1,0,1,1,1
2023-07-17 09:00:00+00:00,1,1,0,1,0,1
2023-07-17 18:00:00+00:00,0,1,0,0,0,1
2023-07-18 18:00:00+00:00,0,1,0,0,0,0
2023-07-22 09:00:00+00:00,0,0,0,1,0,0
2023-07-23 21:00:00+00:00,0,0,0,1,0,0
2023-07-24 18:00:00+00:00,0,0,0,1,0,0
2023-07-25 18:00:00+00:00,0,0,0,1,0,0
2023-07-28 00:00:00+00:00,0,0,0,1,0,0
2023-07-28 15:00:00+00:00,0,0,0,0,0,0
2023-07-30 03:00:00+00:00,1,0,0,0,0,0
2023-07-30 21:00:00+00:00,1,0,0,0,0,0
2023-07-31 21:00:00+00:00,1,0,0,0,0,0
2023-08-02 09:00:00+00:00,0,0,1,0,0,0
2023-08-05 06:00:00+00:00,0,0,1,1,0,0
2023-08-07 00:00:00+00:00,0,0,1,1,0,0
2023-08-07 18:00:00+00:00,0,0,0,1,0,0
2023-08-08 12:00:00+00:00,0,0,1,0,0,0
2023-08-09 06:00:00+00:00,1,0,1,0,0,0
2023-08-09 09:00:00+00:00,1,0,1,0,1,0
2023-08-09 12:00:00+00:00,1,0,1,0,1,1
2023-08-09 21:00:00+00:00,1,0,1,0,1,1
2023-08-10 21:00:00+00:00,1,0,1,0,1,1
2023-08-11 06:00:00+00:00,1,1,1,0,0,1
2023-08-12 03:00:00+00:00,1,1,1,0,0,1
2023-08-15 21:00:00+00:00,1,0,1,0,0,1
2023-08-16 03:00:00+00:00,1,0,1,0,0,1
2023-08-16 15:00:00+00:00,0,0,1,0,0,1
2023-08-16 21:00:00+00:00,0,0,0,0,0,1
2023-08-24 06:00:00+00:00,0,0,0,0,0,0
2023-08-24 21:00:00+00:00,0,0,0,0,0,0
2023-08-29 15:00:00+00:00,0,0,1,0,0,0
2023-08-29 18:00:00+00:00,0,1,1,1,1,1
2023-08-30 06:00:00+00:00,0,1,1,1,1,1
2023-08-30 15:00:00+00:00,0,1,1,1,1,1
2023-08-31 15:00:00+00:00,0,1,1,1,1,1
2023-08-31 18:00:00+00:00,0,1,1,1,0,1
2023-08-31 21:00:00+00:00,0,0,1,1,0,1
2023-09-01 06:00:00+00:00,0,0,1,0,0,1
2023-09-01 18:00:00+00:00,0,0,1,0,0,1
2023-09-03 15:00:00+00:00,0,0,1,0,0,1
2023-09-05 15:00:00+00:00,0,0,1,0,0,1
2023-09-13 12:00:00+00:00,1,0,1,1,0,0
2023-09-14 00:00:00+00:00,1,0,1,1,1,0
2023-09-15 09:00:00+00:00,1,1,1,1,1,0
2023-09-16 03:00:00+00:00,1,1,1,1,1,0
2023-09-18 06:00:00+00:00,1,1,1,1,1,0
2023-09-20 06:00:00+00:00,1,1,1,0,1,0
2023-09-20 21:00:00+00:00,1,1,1,0,1,0
2023-09-21 06:00:00+00:00,1,1,1,0,1,1
2023-09-21 12:00:00+00:00,1,1,1,0,0,1
2023-09-22 03:00:00+00:00,0,1,1,0,0,1
2023-09-23 00:00:00+00:00,0,1,1,0,0,1
2023-09-24 21:00:00+00:00,0,1,1,0,0,1
2023-09-26 12:00:00+00:00,0,0,1,0,0,1
2023-09-27 21:00:00+00:00,0,0,1,0,0,0
2023-09-28 12:00:00+00:00,0,0,0,0,1,0
2023-09-28 21:00:00+00:00,1,0,0,0,1,0
2023-09-29 12:00:00+00:00,1,1,0,1,1,0
2023-09-30 06:00:00+00:00,1,1,0,1,1,1
2023-09-30 18:00:00+00:00,1,1,0,1,1,1
2023-10-03 15:00:00+00:00,1,1,0,1,1,1
2023-10-04 03:00:00+00:00,0,1,0,1,1,1
2023-10-05 00:00:00+00:00,0,1,0,0,0,1
2023-10-09 15:00:00+00:00,0,1,0,0,0,0
2023-10-11 03:00:00+00:00,0,1,0,0,0,0
2023-10-17 00:00:00+00:00,0,1,0,0,0,1
2023-10-17 18:00:00+00:00,0,1,1,0,0,1
2023-10-17 21:00:00+00:00,0,1,1,0,0,1
2023-10-19 18:00:00+00:00,0,0,1,0,0,1
2023-10-20 09:00:00+00:00,1,0,1,0,0,1
2023-10-20 12:00:00+00:00,1,0,1,1,0,1
2023-10-21 12:00:00+00:00,1,0,1,1,1,1
2023-10-22 06:00:00+00:00,1,0,1,1,1,1
2023-10-23 06:00:00+00:00,1,0,1,1,1,1
2023-10-24 00:00:00+00:00,1,0,1,1,1,1
2023-10-24 09:00:00+00:00,1,1,1,1,1,1
2023-10-26 06:00:00+00:00,1,1,1,1,1,1
2023-10-27 03:00:00+00:00,0,1,1,1,1,1
2023-10-28 12:00:00+00:00,0,1,1,1,1,0
2023-10-28 15:00:00+00:00,0,1,1,1,0,0
2023-10-31 18:00:00+00:00,0,1,1,0,0,0
2023-10-31 21:00:00+00:00,0,1,0,0,0,1
2023-11-01 00:00:00+00:00,0,1,0,0,0,1
2023-11-02 06:00:00+00:00,1,0,0,0,0,1
2023-11-02 15:00:00+00:00,1,0,0,0,0,1
2023-11-03 00:00:00+00:00,1,1,0,0,0,1
2023-11-03 06:00:00+00:00,1,1,0,0,0,1
2023-11-04 09:00:00+00:00,1,1,0,0,0,1
2023-11-05 09:00:00+00:00,0,1,0,0,1,1
2023-11-05 18:00:00+00:00,0,1,0,1,1,1
2023-11-06 21:00:00+00:00,0,1,0,1,1,1
2023-11-07 03:00:00+00:00,1,1,0,1,1,1
2023-11-07 18:00:00+00:00,1,1,0,1,1,0
2023-11-09 03:00:00+00:00,1,1,0,1,0,0
2023-11-09 15:00:00+00:00,1,1,0,1,1,0
2023-11-09 18:00:00+00:00,1,1,0,1,1,1
2023-11-09 21:00:00+00:00,1,1,0,1,1,1
2023-11-10 00:00:00+00:00,1,1,0,1,1,1
2023-11-10 06:00:00+00:00,1,1,0,1,1,1
2023-11-10 12:00:00+00:00,1,1,0,0,1,1
2023-11-11 15:00:00+00:00,0,1,0,1,1,1
2023-11-12 03:00:00+00:00,0,1,0,1,1,1
2023-11-12 06:00:00+00:00,0,1,0,1,1,1
2023-11-13 06:00:00+00:00,0,1,0,1,0,1
2023-11-13 15:00:00+00:00,0,0,0,1,0,1
2023-11-14 15:00:00+00:00,0,0,0,0,0,1
2023-11-16 21:00:00+00:00,0,0,0,1,0,1
2023-11-17 18:00:00+00:00,0,0,0,1,0,1
2023-11-19 15:00:00+00:00,0,0,0,1,0,0
2023-11-20 06:00:00+00:00,1,0,0,0,0,0
2023-11-21 18:00:00+00:00,1,0,0,0,0,0
2023-11-23 03:00:00+00:00,1,0,0,0,0,0
2023-11-23 06:00:00+00:00,1,0,0,0,1,0
2023-11-26 09:00:00+00:00,1,0,0,0,1,0
2023-11-27 12:00:00+00:00,1,0,0,0,0,0
2023-11-30 12:00:00+00:00,0,0,0,0,0,0
2023-12-01 03:00:00+00:00,0,0,0,0,1,0
2023-12-01 12:00:00+00:00,0,0,0,0,1,1
2023-12-03 06:00:00+00:00,1,0,0,0,1,1
2023-12-03 15:00:00+00:00,1,0,0,0,1,1
2023-12-05 06:00:00+00:00,1,0,0,1,1,1
2023-12-05 18:00:00+00:00,1,0,0,1,1,1
2023-12-06 06:00:00+00:00,1,0,0,1,1,0
2023-12-06 21:00:00+00:00,0,0,0,1,1,0
2023-12-08 03:00:00+00:00,0,0,0,1,0,1
2023-12-08 06:00:00+00:00,0,0,0,1,1,1
2023-12-09 06:00:00+00:00,0,1,0,1,1,1
2023-12-09 09:00:00+00:00,0,1,0,1,1,1
2023-12-10 00:00:00+00:00,0,1,0,1,1,1
2023-12-11 03:00:00+00:00,0,1,0,1,0,1
2023-12-11 21:00:00+00:00,0,1,1,1,0,1
2023-12-12 06:00:00+00:00,0,1,1,1,0,1
2023-12-14 00:00:00+00:00,0,1,1,1,0,0
2023-12-14 12:00:00+00:00,0,1,1,1,1,0
2023-12-15 18:00:00+00:00,0,1,1,1,1,0
2023-12-16 15:00:00+00:00,0,1,1,1,1,0
2023-12-17 12:00:00+00:00,1,1,1,1,0,0
2023-12-18 00:00:00+00:00,1,1,1,1,0,0
2023-12-18 03:00:00+00:00,1,1,1,1,0,0
2023-12-18 12:00:00+00:00,1,1,0,1,0,0
2023-12-20 06:00:00+00:00,1,1,0,1,1,0
2023-12-21 03:00:00+00:00,1,1,0,1,1,0
2023-12-21 06:00:00+00:00,1,1,0,0,1,1
2023-12-21 18:00:00+00:00,1,1,0,0,1,1
2023-12-22 03:00:00+00:00,1,1,1,0,1,1
2023-12-23 06:00:00+00:00,1,1,1,0,1,1
2023-12-24 21:00:00+00:00,0,1,1,0,1,1
2023-12-25 00:00:00+00:00,0,1,1,0,0,1
2023-12-25 21:00:00+00:00,0,1,1,0,0,1
2023-12-28 00:00:00+00:00,0,1,0,0,1,1
2023-12-28 03:00:00+00:00,0,1,0,0,1,1
2023-12-28 15:00:00+00:00,0,1,0,0,1,0
2023-12-29 00:00:00+00:00,0,1,0,0,1,0
2023-12-29 18:00:00+00:00,0,0,0,0,1,0
2023-12-30 03:00:00+00:00,0,0,0,0,1,0
2024-01-02 00:00:00+00:00,0,0,1,0,1,0
2024-01-03 12:00:00+00:00,0,0,1,0,1,0
2024-01-03 15:00:00+00:00,0,0,1,0,1,0
2024-01-04 06:00:00+00:00,0,0,1,0,0,0
2024-01-06 03:00:00+00:00,0,0,1,0,0,0
2024-01-06 12:00:00+00:00,0,0,1,0,0,0
2024-01-07 15:00:00+00:00,0,0,0,0,1,0
2024-01-08 03:00:00+00:00,0,0,0,0,1,0
2024-01-08 06:00:00+00:00,0,0,0,0,1,0
2024-01-08 15:00:00+00:00,0,0,0,0,1,0
2024-01-09 03:00:00+00:00,0,0,1,0,1,0
2024-01-09 15:00:00+00:00,0,0,1,0,1,0
2024-01-10 06:00:00+00:00,1,0,1,0,1,0
2024-01-11 00:00:00+00:00,1,0,1,0,1,0
2024-01-11 06:00:00+00:00,1,0,1,0,1,1
2024-01-12 12:00:00+00:00,1,0,1,0,1,1
2024-01-13 00:00:00+00:00,1,0,0,0,1,1
2024-01-13 03:00:00+00:00,1,0,0,0,1,1
2024-01-13 12:00:00+00:00,1,0,0,0,0,1
2024-01-13 18:00:00+00:00,1,0,0,0,0,0
2024-01-16 21:00:00+00:00,0,0,1,0,0,0
2024-01-17 03:00:00+00:00,0,0,1,0,0,1
2024-01-17 18:00:00+00:00,0,0,1,0,0,1
2024-01-18 18:00:00+00:00,0,0,1,0,0,1
2024-01-18 21:00:00+00:00,0,0,1,0,0,1
2024-01-20 00:00:00+00:00,0,0,0,0,0,1
2024-01-20 21:00:00+00:00,0,0,0,1,0,0
2024-01-21 00:00:00+00:00,0,0,0,1,0,0
2024-01-22 03:00:00+00:00,0,0,0,1,0,0
2024-01-25 09:00:00+00:00,0,0,1,1,0,0
2024-01-26 12:00:00+00:00,0,0,1,1,0,1
2024-01-26 18:00:00+00:00,1,0,1,1,0,1
2024-01-30 03:00:00+00:00,1,0,1,1,0,1
2024-01-31 03:00:00+00:00,1,1,1,1,0,1
2024-01-31 06:00:00+00:00,1,1,1,1,0,1
2024-01-31 15:00:00+00:00,1,1,1,1,0,1
2024-02-01 00:00:00+00:00,0,1,1,1,0,1
2024-02-01 21:00:00+00:00,0,1,1,1,0,1
2024-02-02 06:00:00+00:00,0,1,0,1,0,1
2024-02-04 09:00:00+00:00,0,1,0,1,0,0
2024-02-07 00:00:00+00:00,0,1,0,0,1,0
2024-02-08 00:00:00+00:00,0,1,1,0,1,0
2024-02-09 03:00:00+00:00,0,1,1,0,1,0
2024-02-09 09:00:00+00:00,0,1,1,1,1,0
2024-02-09 12:00:00+00:00,0,1,1,1,1,1
2024-02-09 21:00:00+00:00,1,1,1,1,1,1
2024-02-11 06:00:00+00:00,1,1,1,1,1,1
2024-02-11 15:00:00+00:00,1,1,1,1,1,1
2024-02-11 21:00:00+00:00,1,1,1,1,0,1
2024-02-12 03:00:00+00:00,0,1,1,1,0,1
2024-02-13 00:00:00+00:00,0,1,1,1,1,1
2024-02-13 03:00:00+00:00,0,1,1,1,1,1
2024-02-14 03:00:00+00:00,1,1,1,1,1,1
2024-02-14 12:00:00+00:00,1,1,1,1,1,1
2024-02-15 15:00:00+00:00,1,1,1,1,1,1
2024-02-16 06:00:00+00:00,1,1,1,1,1,1
2024-02-16 12:00:00+00:00,1,1,1,1,1,1
2024-02-16 21:00:00+00:00,1,1,1,1,1,0
2024-02-17 09:00:00+00:00,1,1,1,1,0,0
2024-02-17 15:00:00+00:00,1,1,0,1,0,0
2024-02-19 12:00:00+00:00,1,1,0,1,0,0
2024-02-19 18:00:00+00:00,1,1,0,1,1,0
2024-02-20 15:00:00+00:00,1,1,0,1,1,0
2024-02-21 12:00:00+00:00,0,1,0,1,1,0
2024-02-23 15:00:00+00:00,1,1,0,1,0,0
2024-02-24 09:00:00+00:00,1,1,0,1,0,0
2024-02-26 00:00:00+00:00,1,1,0,1,1,0
2024-02-26 09:00:00+00:00,1,1,0,1,1,0
2024-02-26 15:00:00+00:00,1,0,0,1,1,0
2024-02-26 21:00:00+00:00,0,0,1,1,1,0
2024-02-27 03:00:00+00:00,0,0,1,1,1,0
2024-02-27 09:00:00+00:00,0,0,1,1,1,0
2024-02-27 21:00:00+00:00,0,0,1,1,1,1
2024-02-28 09:00:00+00:00,0,0,1,1,1,1
2024-02-29 00:00:00+00:00,0,0,1,1,1,1
2024-02-29 12:00:00+00:00,1,0,1,1,1,1
2024-02-29 15:00:00+00:00,1,1,1,1,1,1
2024-03-02 15:00:00+00:00,1,1,1,1,1,1
2024-03-03 03:00:00+00:00,1,1,1,1,0,1
2024-03-04 03:00:00+00:00,1,1,0,1,0,1
2024-03-05 12:00:00+00:00,0,1,0,1,1,1
2024-03-05 18:00:00+00:00,0,1,0,1,1,1
2024-03-06 15:00:00+00:00,0,1,0,1,1,1
2024-03-07 00:00:00+00:00,1,1,0,1,1,0
2024-03-07 03:00:00+00:00,1,1,0,1,1,0
2024-03-08 09:00:00+00:00,1,1,0,1,1,1
2024-03-10 03:00:00+00:00,1,1,0,1,1,1
2024-03-11 18:00:00+00:00,0,1,0,1,0,1
2024-03-13 09:00:00+00:00,1,1,0,1,0,0
2024-03-13 15:00:00+00:00,1,1,0,1,0,0
2024-03-14 12:00:00+00:00,1,1,0,1,0,1
2024-03-14 18:00:00+00:00,1,1,0,1,0,1
2024-03-15 06:00:00+00:00,1,1,0,1,0,1
2024-03-15 15:00:00+00:00,0,1,0,1,0,1
2024-03-16 09:00:00+00:00,0,0,0,1,0,1
2024-03-20 03:00:00+00:00,0,0,0,1,0,1
2024-03-21 09:00:00+00:00,1,0,0,1,0,0
2024-03-22 00:00:00+00:00,1,0,0,1,1,0
2024-03-22 15:00:00+00:00,1,0,0,1,1,0
2024-03-24 00:00:00+00:00,1,0,0,1,1,0
2024-03-26 06:00:00+00:00,1,0,1,1,0,0
2024-03-26 09:00:00+00:00,1,0,1,0,0,0
2024-03-27 15:00:00+00:00,1,0,1,0,0,0
2024-03-27 21:00:00+00:00,1,0,1,0,0,0
2024-03-30 18:00:00+00:00,0,0,1,0,0,0
2024-04-01 00:00:00+00:00,0,0,0,0,0,1
2024-04-01 06:00:00+00:00,0,0,0,0,0,1
2024-04-01 15:00:00+00:00,0,0,0,0,0,1
2024-04-02 03:00:00+00:00,0,0,0,0,0,0
2024-04-02 09:00:00+00:00,0,0,0,0,0,0
2024-04-07 06:00:00+00:00,1,0,0,0,0,0
2024-04-08 18:00:00+00:00,1,0,0,0,0,0
2024-04-08 21:00:00+00:00,1,0,0,0,1,0
2024-04-09 03:00:00+00:00,1,0,1,0,1,0
2024-04-09 09:00:00+00:00,1,0,1,0,1,0
2024-04-09 18:00:00+00:00,1,0,1,0,1,0
2024-04-11 09:00:00+00:00,1,0,1,0,1,0
2024-04-13 18:00:00+00:00,0,0,1,0,1,0
2024-04-13 21:00:00+00:00,0,0,1,0,0,0
2024-04-20 21:00:00+00:00,1,0,0,0,0,0
2024-04-21 12:00:00+00:00,1,0,0,0,0,1
2024-04-23 00:00:00+00:00,1,0,0,0,0,1
2024-04-24 15:00:00+00:00,1,0,0,0,0,1
2024-04-25 15:00:00+00:00,0,0,0,0,0,1
2024-04-27 00:00:00+00:00,0,0,0,0,0,1
2024-05-03 15:00:00+00:00,1,0,0,0,0,0
2024-05-04 00:00:00+00:00,1,0,1,0,0,0
2024-05-04 06:00:00+00:00,1,0,1,0,0,1
2024-05-07 09:00:00+00:00,1,0,1,0,0,1
2024-05-08 09:00:00+00:00,1,0,1,0,0,1
2024-05-08 12:00:00+00:00,1,0,0,0,0,1
2024-05-12 12:00:00+00:00,0,0,0,0,0,1
2024-05-15 18:00:00+00:00,0,1,1,0,0,0
2024-05-15 21:00:00+00:00,1,1,1,0,0,0
2024-05-16 03:00:00+00:00,1,1,1,0,0,1
2024-05-16 09:00:00+00:00,1,1,1,0,1,1
2024-05-16 15:00:00+00:00,1,1,1,0,1,1
2024-05-20 00:00:00+00:00,1,1,1,0,1,1
2024-05-20 06:00:00+00:00,1,1,0,0,1,1
2024-05-20 21:00:00+00:00,1,1,0,0,1,1
2024-05-21 00:00:00+00:00,1,1,0,1,1,1
2024-05-21 06:00:00+00:00,1,1,1,1,1,1
2024-05-21 21:00:00+00:00,1,1,1,1,1,1
2024-05-23 15:00:00+00:00,1,1,1,1,1,1
2024-05-23 21:00:00+00:00,1,1,0,1,1,1
2024-05-25 00:00:00+00:00,0,1,0,1,1,1
2024-05-25 03:00:00+00:00,1,1,0,1,1,0
2024-05-28 12:00:00+00:00,1,1,0,1,1,0
2024-05-30 18:00:00+00:00,0,1,0,1,1,0
2024-05-31 12:00:00+00:00,0,1,0,1,0,0
2024-06-01 06:00:00+00:00,0,0,0,1,0,0
2024-06-04 18:00:00+00:00,0,0,1,1,0,0
2024-06-05 06:00:00+00:00,0,0,1,1,0,1
2024-06-06 21:00:00+00:00,0,0,1,1,0,1
2024-06-07 18:00:00+00:00,0,1,1,1,0,1
2024-06-07 21:00:00+00:00,0,1,1,1,0,1
