timestamp,AAVE,ADA,BTC,DOGE,ETH,SOL
2024-06-08 15:00:00+00:00,0,1,1,1,0,0
2024-06-09 06:00:00+00:00,0,0,1,1,0,0
2024-06-11 18:00:00+00:00,0,0,0,1,0,0
2024-06-19 21:00:00+00:00,1,0,0,0,0,0
2024-06-21 03:00:00+00:00,1,0,0,0,0,0
2024-06-22 00:00:00+00:00,1,0,0,0,0,0
2024-06-25 03:00:00+00:00,1,0,0,0,0,0
2024-06-26 03:00:00+00:00,1,0,0,0,0,1
2024-07-02 03:00:00+00:00,1,1,0,0,0,1
2024-07-03 12:00:00+00:00,1,1,0,0,0,1
2024-07-04 03:00:00+00:00,1,1,0,0,0,1
2024-07-06 12:00:00+00:00,1,1,0,0,0,0
2024-07-12 21:00:00+00:00,1,1,0,0,0,0
2024-07-15 09:00:00+00:00,1,1,0,0,1,1
2024-07-15 15:00:00+00:00,1,1,0,0,1,1
2024-07-16 06:00:00+00:00,1,1,0,0,1,1
2024-07-17 00:00:00+00:00,1,1,1,0,1,1
2024-07-19 15:00:00+00:00,1,1,1,0,1,1
2024-07-20 18:00:00+00:00,1,1,1,0,1,1
2024-07-23 18:00:00+00:00,1,1,1,0,1,1
2024-07-23 21:00:00+00:00,1,1,1,0,1,1
2024-07-24 12:00:00+00:00,1,1,1,0,1,0
2024-07-25 03:00:00+00:00,0,1,1,0,1,0
2024-07-26 12:00:00+00:00,0,1,1,0,1,0
2024-07-28 09:00:00+00:00,0,0,1,0,1,1
2024-07-28 15:00:00+00:00,0,0,1,0,1,1
2024-07-30 03:00:00+00:00,0,0,1,0,0,1
2024-07-31 18:00:00+00:00,1,0,1,0,0,0
2024-08-04 03:00:00+00:00,1,0,1,0,0,0
2024-08-04 18:00:00+00:00,0,0,1,0,0,0
2024-08-05 03:00:00+00:00,0,0,1,0,0,0
2024-08-08 03:00:00+00:00,1,0,0,0,0,0
2024-08-08 12:00:00+00:00,1,0,0,0,0,0
2024-08-08 18:00:00+00:00,1,0,0,0,0,1
2024-08-09 09:00:00+00:00,1,0,0,0,0,1
2024-08-11 15:00:00+00:00,0,0,0,0,0,1
2024-08-13 18:00:00+00:00,0,0,0,1,0,1
2024-08-14 15:00:00+00:00,0,0,0,1,0,1
2024-08-15 06:00:00+00:00,0,0,0,1,0,1
2024-08-16 09:00:00+00:00,1,0,0,1,0,0
2024-08-16 18:00:00+00:00,1,0,0,1,0,0
2024-08-20 03:00:00+00:00,1,0,0,1,0,0
2024-08-20 06:00:00+00:00,1,0,0,1,0,1
2024-08-20 15:00:00+00:00,1,0,0,1,0,1
2024-08-21 06:00:00+00:00,1,1,0,1,0,1
2024-08-23 18:00:00+00:00,1,1,0,1,1,1
2024-08-24 03:00:00+00:00,1,1,0,1,1,1
2024-08-24 09:00:00+00:00,1,1,0,1,1,1
2024-08-24 18:00:00+00:00,0,1,0,1,1,1
2024-08-27 00:00:00+00:00,0,1,0,1,1,1
2024-08-27 15:00:00+00:00,0,1,0,1,1,1
2024-08-28 00:00:00+00:00,0,1,0,1,1,1
2024-08-28 09:00:00+00:00,0,1,0,1,1,1
2024-08-28 15:00:00+00:00,0,1,0,1,0,1
2024-08-29 03:00:00+00:00,0,1,0,1,0,0
2024-09-02 21:00:00+00:00,0,1,0,0,0,0
2024-09-03 09:00:00+00:00,0,0,0,0,0,0
2024-09-04 21:00:00+00:00,1,0,0,0,0,0
2024-09-06 06:00:00+00:00,1,0,0,0,0,0
2024-09-06 21:00:00+00:00,1,0,0,0,0,0
2024-09-09 18:00:00+00:00,1,0,1,1,0,0
2024-09-10 06:00:00+00:00,1,0,1,1,0,1
2024-09-11 06:00:00+00:00,1,0,1,1,0,1
2024-09-11 09:00:00+00:00,1,0,1,1,0,1
2024-09-11 15:00:00+00:00,1,0,1,1,0,1
2024-09-12 21:00:00+00:00,1,1,1,1,0,1
2024-09-13 15:00:00+00:00,1,1,1,1,0,1
2024-09-13 18:00:00+00:00,1,1,1,1,0,1
2024-09-14 21:00:00+00:00,0,1,1,1,0,1
2024-09-15 21:00:00+00:00,0,1,1,1,0,1
2024-09-16 00:00:00+00:00,0,1,1,1,0,1
2024-09-16 12:00:00+00:00,0,1,1,1,0,1
2024-09-18 15:00:00+00:00,0,1,0,1,0,1
2024-09-19 03:00:00+00:00,0,1,0,1,0,0
2024-09-19 09:00:00+00:00,0,1,1,1,0,0
2024-09-20 06:00:00+00:00,0,1,1,1,0,0
2024-09-21 00:00:00+00:00,1,1,1,1,0,0
2024-09-22 12:00:00+00:00,1,1,1,1,0,0
2024-09-23 06:00:00+00:00,1,1,0,1,0,0
2024-09-25 00:00:00+00:00,1,1,0,1,0,0
2024-09-26 00:00:00+00:00,1,1,0,1,0,0
2024-09-26 09:00:00+00:00,0,1,0,1,0,0
2024-09-28 00:00:00+00:00,0,1,1,1,0,0
2024-09-29 21:00:00+00:00,0,1,1,1,0,0
2024-10-05 03:00:00+00:00,0,1,0,1,0,0
2024-10-05 09:00:00+00:00,1,0,0,1,0,0
2024-10-08 18:00:00+00:00,1,0,0,1,0,0
2024-10-09 09:00:00+00:00,1,0,0,1,0,0
2024-10-12 12:00:00+00:00,0,0,1,1,0,0
2024-10-13 15:00:00+00:00,0,0,1,1,0,1
2024-10-14 09:00:00+00:00,1,0,1,1,0,1
2024-10-14 12:00:00+00:00,1,0,1,1,1,1
2024-10-15 15:00:00+00:00,1,0,1,1,1,1
2024-10-17 09:00:00+00:00,1,0,1,1,1,1
2024-10-17 21:00:00+00:00,0,0,1,1,1,1
2024-10-20 15:00:00+00:00,0,0,1,1,1,0
2024-10-21 00:00:00+00:00,0,1,0,1,1,1
2024-10-21 15:00:00+00:00,0,1,0,1,0,1
2024-10-26 00:00:00+00:00,0,1,0,1,0,1
2024-10-26 03:00:00+00:00,0,0,0,1,0,1
2024-10-28 09:00:00+00:00,1,0,0,1,0,0
2024-10-28 18:00:00+00:00,1,0,1,1,0,0
2024-10-29 12:00:00+00:00,1,0,1,1,0,1
2024-10-30 09:00:00+00:00,1,0,1,1,1,1
2024-10-30 15:00:00+00:00,1,0,1,1,1,1
2024-10-31 15:00:00+00:00,1,0,1,1,1,0
2024-10-31 18:00:00+00:00,1,0,1,1,1,0
2024-11-01 03:00:00+00:00,1,0,1,1,1,0
2024-11-01 06:00:00+00:00,1,0,0,1,1,0
2024-11-01 12:00:00+00:00,0,0,0,1,1,0
2024-11-06 06:00:00+00:00,1,0,0,1,0,0
2024-11-06 09:00:00+00:00,1,1,0,1,0,0
2024-11-06 12:00:00+00:00,1,1,1,1,0,0
2024-11-06 18:00:00+00:00,1,1,1,1,1,1
2024-11-07 18:00:00+00:00,1,1,1,1,1,1
2024-11-08 03:00:00+00:00,1,1,1,1,1,1
2024-11-10 06:00:00+00:00,1,1,1,1,1,1
2024-11-11 18:00:00+00:00,1,1,1,1,1,1
2024-11-14 00:00:00+00:00,0,1,1,1,1,1
2024-11-14 15:00:00+00:00,0,1,1,1,0,1
2024-11-14 21:00:00+00:00,0,1,1,1,0,0
2024-11-18 09:00:00+00:00,0,1,0,1,0,1
2024-11-18 21:00:00+00:00,0,1,0,1,0,1
2024-11-21 12:00:00+00:00,0,1,1,1,0,0
2024-11-22 03:00:00+00:00,0,1,1,1,1,0
2024-11-22 09:00:00+00:00,0,1,1,1,1,1
2024-11-24 00:00:00+00:00,0,1,1,1,1,1
2024-11-24 06:00:00+00:00,1,1,0,1,1,1
2024-11-24 12:00:00+00:00,1,1,0,1,1,1
2024-11-24 18:00:00+00:00,1,1,0,1,1,1
2024-11-26 09:00:00+00:00,1,1,0,1,1,0
2024-11-27 18:00:00+00:00,1,1,0,1,0,0
2024-11-28 03:00:00+00:00,1,1,0,1,1,0
2024-12-01 21:00:00+00:00,1,1,0,1,1,0
2024-12-02 00:00:00+00:00,1,1,0,1,1,0
2024-12-02 06:00:00+00:00,1,1,0,1,1,0
2024-12-02 09:00:00+00:00,1,1,0,0,1,0
2024-12-02 15:00:00+00:00,1,1,0,0,0,0
2024-12-02 18:00:00+00:00,1,0,0,0,0,0
2024-12-05 06:00:00+00:00,1,0,0,0,1,0
2024-12-06 00:00:00+00:00,1,0,0,0,1,0
2024-12-08 21:00:00+00:00,1,0,0,0,1,0
2024-12-09 09:00:00+00:00,1,0,0,0,0,0
2024-12-12 12:00:00+00:00,1,0,0,0,0,0
2024-12-12 18:00:00+00:00,1,0,0,0,1,0
2024-12-13 00:00:00+00:00,1,0,0,0,1,0
2024-12-13 18:00:00+00:00,1,0,1,0,1,0
2024-12-14 18:00:00+00:00,1,0,1,0,1,0
2024-12-15 12:00:00+00:00,1,0,1,0,0,0
2024-12-16 00:00:00+00:00,1,0,0,0,0,0
2024-12-16 18:00:00+00:00,0,0,1,0,0,0
2024-12-18 06:00:00+00:00,0,0,1,0,0,0
2024-12-19 18:00:00+00:00,0,0,1,0,0,0
2024-12-24 06:00:00+00:00,1,0,0,0,0,0
2024-12-26 06:00:00+00:00,1,0,0,0,0,0
2024-12-27 06:00:00+00:00,1,0,0,0,0,0
2024-12-29 18:00:00+00:00,0,0,0,0,0,1
2025-01-03 00:00:00+00:00,1,0,0,0,0,1
2025-01-03 12:00:00+00:00,1,0,1,0,0,1
2025-01-03 18:00:00+00:00,1,0,1,0,0,1
2025-01-03 21:00:00+00:00,1,0,1,0,1,1
2025-01-06 00:00:00+00:00,1,1,1,0,1,1
2025-01-06 15:00:00+00:00,1,1,1,0,1,1
2025-01-07 15:00:00+00:00,1,1,1,0,1,1
2025-01-07 18:00:00+00:00,0,1,1,0,0,1
2025-01-08 12:00:00+00:00,0,1,1,0,0,1
2025-01-08 21:00:00+00:00,0,1,1,0,0,1
2025-01-09 06:00:00+00:00,0,1,1,0,0,0
2025-01-12 03:00:00+00:00,0,1,0,0,1,0
2025-01-13 09:00:00+00:00,0,1,0,0,1,0
2025-01-13 12:00:00+00:00,0,1,0,0,1,0
2025-01-14 00:00:00+00:00,1,1,0,0,0,0
2025-01-15 12:00:00+00:00,1,1,0,1,0,0
2025-01-15 18:00:00+00:00,1,1,0,1,0,0
2025-01-16 00:00:00+00:00,1,1,1,1,0,1
2025-01-16 15:00:00+00:00,1,1,1,1,0,1
2025-01-17 09:00:00+00:00,1,1,1,1,0,1
2025-01-18 06:00:00+00:00,1,1,1,1,0,1
2025-01-24 00:00:00+00:00,1,1,1,1,0,1
2025-01-26 21:00:00+00:00,0,1,1,1,0,1
2025-01-27 00:00:00+00:00,0,1,1,1,0,0
2025-01-27 09:00:00+00:00,0,1,1,1,0,0
2025-01-28 00:00:00+00:00,0,0,1,1,0,0
2025-01-30 00:00:00+00:00,0,0,1,0,0,0
2025-01-30 12:00:00+00:00,0,0,0,0,1,0
2025-01-31 03:00:00+00:00,1,0,0,0,1,0
2025-01-31 18:00:00+00:00,1,0,0,0,1,0
2025-02-01 09:00:00+00:00,1,0,0,0,1,0
2025-02-01 12:00:00+00:00,1,0,0,0,1,0
2025-02-02 03:00:00+00:00,1,0,0,0,1,0
2025-02-02 18:00:00+00:00,0,0,0,0,1,0
2025-02-03 03:00:00+00:00,0,0,0,0,0,0
2025-02-03 15:00:00+00:00,0,0,0,0,0,0
2025-02-14 18:00:00+00:00,0,0,0,0,0,1
2025-02-15 00:00:00+00:00,0,0,0,0,0,1
2025-02-17 12:00:00+00:00,0,0,0,0,0,1
2025-02-17 15:00:00+00:00,1,0,0,0,0,0
2025-02-17 18:00:00+00:00,1,0,0,0,0,0
2025-02-22 18:00:00+00:00,1,0,0,0,0,0
2025-02-23 09:00:00+00:00,1,0,0,0,0,0
2025-02-24 06:00:00+00:00,1,0,0,0,0,0
2025-02-24 09:00:00+00:00,1,0,0,0,0,0
2025-03-02 18:00:00+00:00,0,0,0,0,0,1
2025-03-02 21:00:00+00:00,0,0,0,1,0,1
2025-03-03 03:00:00+00:00,0,1,0,1,0,1
2025-03-03 09:00:00+00:00,0,1,0,1,0,1
2025-03-05 03:00:00+00:00,0,1,0,1,0,1
2025-03-06 03:00:00+00:00,1,1,0,0,0,1
2025-03-06 06:00:00+00:00,1,1,0,1,0,1
2025-03-06 15:00:00+00:00,1,1,0,1,0,1
2025-03-06 18:00:00+00:00,1,1,0,1,0,1
2025-03-08 18:00:00+00:00,1,1,0,1,0,1
2025-03-09 00:00:00+00:00,0,1,0,1,0,1
2025-03-10 00:00:00+00:00,0,1,0,0,0,1
2025-03-15 06:00:00+00:00,0,1,0,0,0,0
2025-03-15 15:00:00+00:00,0,0,0,0,0,1
2025-03-16 12:00:00+00:00,0,0,0,0,0,1
2025-03-20 00:00:00+00:00,0,0,0,0,0,1
2025-03-20 06:00:00+00:00,0,0,0,0,1,1
2025-03-20 18:00:00+00:00,0,0,0,0,1,1
2025-03-21 15:00:00+00:00,0,0,0,0,1,1
2025-03-22 00:00:00+00:00,1,0,0,0,0,1
2025-03-24 15:00:00+00:00,1,0,0,1,0,1
2025-03-24 18:00:00+00:00,1,0,0,1,1,1
2025-03-26 09:00:00+00:00,1,0,0,1,1,1
2025-03-26 12:00:00+00:00,1,0,0,1,1,1
2025-03-27 03:00:00+00:00,1,1,0,1,0,1
2025-03-27 12:00:00+00:00,1,1,0,1,0,1
2025-03-28 06:00:00+00:00,0,1,0,1,0,1
2025-03-28 18:00:00+00:00,0,1,0,1,0,1
2025-03-29 09:00:00+00:00,0,1,0,0,0,1
2025-03-31 03:00:00+00:00,0,1,0,0,0,0
2025-04-01 09:00:00+00:00,0,0,1,0,0,0
2025-04-03 00:00:00+00:00,0,0,1,0,0,0
2025-04-03 21:00:00+00:00,0,0,1,0,0,0
2025-04-08 18:00:00+00:00,0,0,0,0,0,0
2025-04-09 21:00:00+00:00,0,0,1,0,0,0
2025-04-10 15:00:00+00:00,0,0,1,0,0,0
2025-04-15 03:00:00+00:00,0,0,1,0,0,0
2025-04-17 18:00:00+00:00,0,0,0,0,0,1
2025-04-17 21:00:00+00:00,0,0,0,0,0,1
2025-04-21 15:00:00+00:00,0,0,1,0,0,1
2025-04-21 18:00:00+00:00,0,0,1,0,0,1
2025-04-22 15:00:00+00:00,0,1,1,0,0,1
2025-04-22 18:00:00+00:00,0,1,1,0,0,1
2025-04-23 00:00:00+00:00,1,1,1,0,0,1
2025-04-23 03:00:00+00:00,1,1,1,0,0,1
2025-04-23 06:00:00+00:00,1,1,1,0,0,1
2025-04-23 15:00:00+00:00,1,1,1,0,0,1
2025-04-25 09:00:00+00:00,1,1,1,0,0,1
2025-05-01 18:00:00+00:00,1,1,1,0,0,1
2025-05-02 00:00:00+00:00,1,1,1,1,0,1
2025-05-03 00:00:00+00:00,1,1,1,1,1,1
2025-05-03 03:00:00+00:00,1,1,1,1,1,1
2025-05-03 15:00:00+00:00,1,1,1,1,0,1
2025-05-03 18:00:00+00:00,1,1,0,1,0,1
2025-05-05 06:00:00+00:00,1,1,0,0,0,1
2025-05-07 03:00:00+00:00,1,1,1,0,0,0
2025-05-07 15:00:00+00:00,1,1,1,1,0,0
2025-05-08 09:00:00+00:00,1,1,1,1,1,0
2025-05-08 15:00:00+00:00,1,1,1,1,1,0
2025-05-08 18:00:00+00:00,1,1,1,1,1,0
2025-05-11 00:00:00+00:00,1,1,1,1,1,0
2025-05-12 15:00:00+00:00,1,1,0,1,1,0
2025-05-13 03:00:00+00:00,1,1,0,0,1,1
2025-05-13 21:00:00+00:00,1,1,0,0,1,1
2025-05-15 09:00:00+00:00,1,1,0,0,1,1
2025-05-19 00:00:00+00:00,1,1,1,1,0,1
2025-05-19 03:00:00+00:00,1,1,1,1,0,1
2025-05-19 09:00:00+00:00,1,1,1,1,0,1
2025-05-20 09:00:00+00:00,1,1,1,1,0,1
2025-05-20 21:00:00+00:00,1,1,1,0,0,1
2025-05-22 03:00:00+00:00,1,1,1,1,0,1
2025-05-23 03:00:00+00:00,1,1,1,1,1,1
2025-05-23 12:00:00+00:00,1,1,1,1,1,1
2025-05-23 15:00:00+00:00,1,1,1,1,1,1
2025-05-23 21:00:00+00:00,1,1,1,1,0,1
2025-05-24 00:00:00+00:00,1,1,0,1,0,1
2025-05-24 03:00:00+00:00,1,1,0,1,0,1
2025-05-24 09:00:00+00:00,1,1,0,0,0,1
2025-05-26 09:00:00+00:00,1,1,0,0,0,0
2025-05-29 03:00:00+00:00,1,0,0,0,1,0
2025-05-29 15:00:00+00:00,1,0,0,0,1,0
2025-05-30 09:00:00+00:00,1,0,0,0,1,0
2025-06-02 03:00:00+00:00,1,0,0,0,0,0
2025-06-02 15:00:00+00:00,0,0,0,0,1,0
2025-06-05 09:00:00+00:00,0,0,0,0,1,0
2025-06-07 03:00:00+00:00,0,0,1,0,0,0
2025-06-07 15:00:00+00:00,0,0,1,0,1,0
2025-06-10 00:00:00+00:00,0,0,1,0,1,1
2025-06-10 06:00:00+00:00,0,0,1,0,1,1
2025-06-11 03:00:00+00:00,0,0,1,0,1,1
2025-06-12 06:00:00+00:00,0,0,1,0,1,1
2025-06-12 09:00:00+00:00,0,0,0,0,1,1
2025-06-13 12:00:00+00:00,0,0,0,0,0,1
2025-06-16 03:00:00+00:00,0,0,0,0,1,0
2025-06-17 18:00:00+00:00,0,0,0,0,1,0
2025-06-17 21:00:00+00:00,0,0,0,0,1,0
2025-06-23 21:00:00+00:00,0,0,0,0,1,0
2025-06-24 00:00:00+00:00,0,0,1,0,1,0
2025-06-24 18:00:00+00:00,0,0,1,0,1,1
2025-06-26 21:00:00+00:00,0,0,1,0,1,1
2025-06-27 15:00:00+00:00,0,0,1,0,0,1
2025-06-30 00:00:00+00:00,0,0,0,0,0,1
2025-06-30 18:00:00+00:00,0,0,0,0,0,1
2025-07-01 00:00:00+00:00,0,0,1,0,0,1
2025-07-02 21:00:00+00:00,0,0,1,0,1,1
2025-07-03 00:00:00+00:00,0,0,1,1,1,1
2025-07-04 15:00:00+00:00,0,0,1,1,1,1
2025-07-04 18:00:00+00:00,0,0,1,1,0,1
2025-07-07 00:00:00+00:00,0,0,1,1,0,1
2025-07-07 18:00:00+00:00,0,0,1,1,0,1
2025-07-08 12:00:00+00:00,0,0,1,1,0,1
2025-07-09 00:00:00+00:00,1,0,1,0,0,1
2025-07-09 21:00:00+00:00,1,1,1,0,1,1
2025-07-10 00:00:00+00:00,1,1,1,1,1,1
2025-07-11 00:00:00+00:00,1,1,1,1,1,1
2025-07-11 15:00:00+00:00,1,1,1,1,1,1
2025-07-12 12:00:00+00:00,1,1,1,1,1,1
2025-07-13 00:00:00+00:00,1,1,1,1,0,1
2025-07-14 06:00:00+00:00,1,1,1,0,0,1
2025-07-16 21:00:00+00:00,1,1,1,1,1,1
2025-07-18 06:00:00+00:00,1,1,1,1,1,1
2025-07-19 00:00:00+00:00,1,1,1,1,1,1
2025-07-22 06:00:00+00:00,1,1,1,1,0,1
2025-07-24 06:00:00+00:00,1,1,1,0,0,1
2025-07-25 21:00:00+00:00,1,1,1,0,0,1
2025-07-26 18:00:00+00:00,1,1,0,0,0,1
2025-07-28 00:00:00+00:00,0,1,0,0,1,1
2025-07-28 12:00:00+00:00,0,1,0,0,1,1
2025-07-29 00:00:00+00:00,0,1,0,0,1,0
2025-07-31 03:00:00+00:00,0,1,0,0,0,0
2025-08-02 03:00:00+00:00,0,0,0,0,0,0
2025-08-04 03:00:00+00:00,0,0,0,0,1,0
2025-08-07 12:00:00+00:00,0,0,0,0,1,0
2025-08-07 21:00:00+00:00,0,0,1,0,1,0
2025-08-10 03:00:00+00:00,0,0,1,0,1,0
2025-08-10 21:00:00+00:00,0,0,0,0,1,0
2025-08-11 03:00:00+00:00,0,0,1,0,0,0
2025-08-12 15:00:00+00:00,0,0,1,0,0,0
2025-08-13 03:00:00+00:00,0,0,0,0,1,0
2025-08-13 21:00:00+00:00,0,0,1,0,1,0
2025-08-14 03:00:00+00:00,0,0,1,0,1,1
2025-08-14 09:00:00+00:00,0,0,1,1,1,1
2025-08-14 15:00:00+00:00,0,0,1,1,1,1
2025-08-14 18:00:00+00:00,0,0,1,1,1,1
2025-08-19 21:00:00+00:00,0,1,0,1,0,1
2025-08-21 00:00:00+00:00,0,1,0,1,0,1
2025-08-22 21:00:00+00:00,1,1,0,0,1,1
2025-08-23 00:00:00+00:00,1,1,0,0,1,1
2025-08-23 03:00:00+00:00,1,1,1,0,1,1
2025-08-23 15:00:00+00:00,1,1,1,0,1,1
2025-08-24 21:00:00+00:00,1,1,1,0,1,1
2025-08-25 03:00:00+00:00,1,1,0,0,1,1
2025-08-25 18:00:00+00:00,1,1,0,0,0,1
2025-08-27 15:00:00+00:00,1,1,1,0,0,1
2025-08-29 18:00:00+00:00,1,1,1,0,0,1
2025-08-29 21:00:00+00:00,1,1,0,0,0,1
2025-08-31 03:00:00+00:00,1,0,0,0,0,1
2025-09-05 18:00:00+00:00,1,0,0,0,0,0
2025-09-08 21:00:00+00:00,0,0,0,1,0,0
2025-09-09 15:00:00+00:00,0,0,0,1,0,0
2025-09-10 15:00:00+00:00,0,0,1,1,0,0
2025-09-11 00:00:00+00:00,0,0,1,1,0,1
2025-09-11 21:00:00+00:00,0,0,1,1,1,1
2025-09-12 18:00:00+00:00,0,0,1,1,1,1
2025-09-16 00:00:00+00:00,0,0,1,1,1,1
2025-09-17 06:00:00+00:00,0,1,1,1,0,1
2025-09-18 18:00:00+00:00,0,1,1,1,0,1
2025-09-22 03:00:00+00:00,0,1,1,1,0,1
2025-09-22 09:00:00+00:00,0,1,1,1,0,1
2025-09-23 12:00:00+00:00,0,1,1,1,0,1
2025-09-24 18:00:00+00:00,0,1,1,0,0,1
2025-09-25 09:00:00+00:00,0,1,1,0,0,0
2025-09-25 18:00:00+00:00,0,0,1,0,0,0
2025-09-27 06:00:00+00:00,0,0,1,0,0,0
2025-10-01 15:00:00+00:00,0,0,0,0,1,0
2025-10-02 00:00:00+00:00,0,0,0,0,1,1
2025-10-03 18:00:00+00:00,0,0,0,0,1,1
2025-10-04 03:00:00+00:00,0,0,0,0,1,1
2025-10-05 18:00:00+00:00,0,0,0,0,0,1
2025-10-07 21:00:00+00:00,0,0,0,0,0,1
2025-10-10 06:00:00+00:00,0,0,0,1,0,0
2025-10-10 18:00:00+00:00,0,0,0,1,0,0
2025-10-11 15:00:00+00:00,0,0,0,1,0,0
2025-10-12 15:00:00+00:00,0,0,0,0,1,0
2025-10-13 21:00:00+00:00,0,0,1,0,1,0
2025-10-14 12:00:00+00:00,0,0,1,0,1,0
2025-10-15 03:00:00+00:00,0,0,1,0,1,0
2025-10-16 18:00:00+00:00,0,0,1,0,0,0
2025-10-24 09:00:00+00:00,0,0,0,0,0,1
2025-10-27 00:00:00+00:00,0,0,0,0,1,1
2025-10-27 18:00:00+00:00,0,0,1,0,1,1
2025-10-28 12:00:00+00:00,0,0,1,0,1,1
2025-10-29 06:00:00+00:00,0,0,1,0,0,1
2025-10-30 15:00:00+00:00,0,0,0,0,0,1
2025-10-30 21:00:00+00:00,0,0,0,0,0,1
2025-11-10 03:00:00+00:00,0,0,1,0,0,0
2025-11-11 03:00:00+00:00,1,0,1,0,0,0
2025-11-11 06:00:00+00:00,1,0,1,0,0,0
2025-11-11 18:00:00+00:00,1,0,1,0,0,0
2025-11-12 21:00:00+00:00,1,0,1,0,0,0
2025-11-15 03:00:00+00:00,1,0,0,0,0,0
2025-11-27 00:00:00+00:00,0,0,1,0,0,0
2025-11-30 03:00:00+00:00,0,0,1,0,0,0
